Munic-BR;Populaçăo;1.1_%R.Líquida_Total;2.1_D.Total_Saúde/Hab;2.2_%D.Pessoal/D.Total;2.3_%D.com_Medicamentos;2.4_%D.Serv.Terc/D.Total;2.5_%D.Invest/D.Total;R.Transf.SUS;D.R.Próprios;D.Total_Saúde;cod_municipio
150550 Paragominas;97350;9.77;243.06;64.48;4.19;8.1;3.03;13102981.48;10067626.79;23661655.69;150550
150553 Parauapebas;152779;14.67;383.81;71.36;1.71;10.62;3.43;16892236.0;42743569.39;58637792.38;150553
150555 Pau D'Arco;6522;0.74;498.89;42.47;5.09;30.98;0.71;2159587.99;965241.2;3253765.06;150555
150560 Peixe-Boi;7916;2.0;267.85;59.1;10.95;2.81;0.98;1069602.18;1072854.94;2120309.39;150560
150563 Piçarra;13143;2.76;296.07;54.94;7.93;7.58;7.82;1434877.7;1633138.0;3891312.7;150563
150565 Placas;19590;0.85;188.96;44.46;13.04;6.33;1.61;1132216.54;1607041.92;3701780.23;150565
150570 Ponta de Pedras;26450;3.09;166.32;47.36;3.82;3.31;6.81;1950919.12;2669721.55;4399270.24;150570
150580 Portel;48941;5.21;170.68;43.96;3.53;2.95;1.16;4599435.02;3764845.0;8353009.84;150580
150590 Porto de Moz;28093;2.09;241.95;31.85;7.29;1.38;1.94;3905710.3;2720990.0;6797216.93;150590
150600 Prainha;26571;0.83;213.45;43.37;2.21;3.83;9.46;2403618.42;2034371.48;5671614.92;150600
150610 Primavera;10993;2.68;268.99;62.16;5.08;2.72;7.89;1702125.57;1132838.71;2957020.36;150610
150611 Quatipuru;13460;1.56;294.37;75.26;17.56;1.06;3.14;1332250.21;2702563.75;3962211.92;150611
150613 Redençăo;67063;5.72;262.37;46.32;9.25;24.41;5.28;10759307.46;6017475.25;17595444.54;150613
150616 Rio Maria;17436;4.95;310.55;69.6;5.21;7.36;3.97;2962377.39;2292815.31;5414822.29;150616
150618 Rondon do Pará;47776;4.33;230.61;35.3;2.22;5.24;5.09;6698899.29;3432071.55;11017800.37;150618
150619 Rurópolis;36068;5.14;162.33;42.9;9.23;7.53;4.4;3050089.13;2804659.16;5854748.29;150619
150620 Salinópolis;39185;8.77;192.66;72.41;2.0;5.54;2.49;3180614.36;4434712.81;7549508.98;150620
150630 Salvaterra;18126;2.93;234.9;49.85;10.27;4.67;3.03;2359966.05;1603589.68;4257874.94;150630
150635 Santa Bárbara do Pará;14741;2.5;257.38;51.57;4.77;4.66;5.07;1537553.67;2078569.63;3793985.49;150635
150640 Santa Cruz do Arari;6281;1.38;298.36;50.88;16.01;4.82;11.1;1019098.23;873074.59;1873985.24;150640
150650 Santa Isabel do Pará;55571;2.65;180.63;60.88;0.05;8.95;5.37;6170074.44;3779137.29;10037572.02;150650
150655 Santa Luzia do Pará;18411;2.06;313.35;69.97;7.54;2.29;0.68;2999664.38;1923326.22;5769176.37;150655
150658 Santa Maria das Barreiras;17781;3.65;341.58;57.1;8.13;12.14;2.89;2974250.27;2163256.0;6073580.69;150658
150660 Santa Maria do Pará;23201;2.88;251.79;36.94;5.99;25.88;0.76;3961159.86;1776559.31;5841889.07;150660
150670 Santana do Araguaia;55032;3.1;222.48;54.8;19.34;12.12;1.18;7123387.67;4087029.14;12243583.12;150670
150680 Santarém;276663;7.06;207.78;49.54;12.64;26.86;4.15;41564702.21;23936439.78;57484057.13;150680
150690 Santarém Novo;6348;1.86;309.12;67.5;6.18;2.89;4.39;913543.59;1081074.47;1962282.32;150690
150700 Santo Antônio do Tauá;26856;2.07;174.44;63.02;9.04;2.13;1.19;2652331.31;2032883.62;4684802.45;150700
150710 Săo Caetano de Odivelas;16864;2.01;172.06;37.72;4.88;2.06;3.2;1459736.32;1309908.54;2901540.48;150710
150715 Săo Domingos do Araguaia;22063;2.15;234.51;58.2;0.2;9.71;2.39;3125946.07;1799400.02;5173976.09;150715
150720 Săo Domingos do Capim;27928;2.53;212.7;31.16;4.24;1.75;0.92;3769904.97;1836264.48;5940292.64;150720
150730 Săo Félix do Xingu;67208;7.95;242.33;70.2;3.38;9.63;0.13;7950760.62;5762284.31;16286489.75;150730
150740 Săo Francisco do Pará;11742;1.48;317.19;59.71;6.2;5.16;1.05;2694146.31;1105054.88;3724461.87;150740
150745 Săo Geraldo do Araguaia;25028;2.54;267.48;57.67;7.42;9.07;0.93;4661101.03;2033020.21;6694597.93;150745
150746 Săo Joăo da Ponta;5045;1.14;299.59;70.46;9.92;3.28;0.3;629970.03;910000.0;1511437.73;150746
150747 Săo Joăo de Pirabas;19900;1.26;250.39;52.16;2.81;8.88;13.79;2624939.0;1869293.15;4982704.96;150747
150750 Săo Joăo do Araguaia;11928;1.14;385.42;57.05;1.57;11.25;4.76;2310895.15;1276302.0;4597325.34;150750
150770 Săo Sebastiăo da Boa Vista;21872;0.74;209.36;48.49;12.45;4.53;0.56;2017084.91;1648017.2;4579190.31;150770
150775 Sapucaia;5610;0.6;518.99;47.66;4.19;5.69;0.39;1220675.19;1376446.25;2911522.5;150775
150780 Senador José Porfírio;14434;4.28;248.09;38.84;4.22;5.56;8.67;1909555.0;1589500.0;3580984.86;150780
150790 Soure;22458;3.43;235.52;63.38;5.26;3.09;1.35;3439092.61;1784816.38;5289222.05;150790
150795 Tailândia;72720;4.13;197.86;40.19;7.6;26.97;7.28;6893618.85;5740602.13;14388730.34;150795
150797 Terra Santa;16001;2.8;250.04;38.37;6.61;4.4;1.36;1563048.49;1791342.82;4000835.66;150797
150800 Tomé-Açu;48605;5.85;224.25;41.62;4.17;6.37;2.62;7044696.0;3826100.0;10899829.26;150800
150803 Tracuateua;27823;0.94;210.37;38.19;3.27;5.33;2.41;2694407.01;2388931.3;5853188.22;150803
150805 Trairăo;17136;4.7;223.35;50.11;11.58;8.17;0.92;1077808.1;1878814.89;3827294.26;150805
150808 Tucumă;27693;6.3;322.01;51.2;4.9;30.82;2.59;5455980.85;3084316.14;8917444.72;150808
150810 Tucuruí;96011;9.02;467.75;57.97;1.99;22.2;6.88;16061905.74;22134789.11;44909140.33;150810
150812 Ulianópolis;36020;6.15;190.23;52.16;2.07;10.16;1.22;2864083.02;3273468.32;6852028.64;150812
150815 Uruará;33779;3.58;298.13;42.03;6.43;4.13;0.98;5999784.65;4041798.26;10070569.86;150815
150820 Vigia;46204;1.6;178.04;48.51;7.5;3.56;8.83;5014005.39;2495448.86;8226371.08;150820
150830 Viseu;55508;2.83;223.27;24.52;3.51;14.33;2.26;6996578.98;4801248.29;12393500.38;150830
150835 Vitória do Xingu;9664;3.61;333.44;32.79;7.19;5.37;7.98;1640083.0;1141972.0;3222335.8;150835
150840 Xinguara;40528;3.34;316.59;39.39;6.86;18.77;11.5;8896472.36;5434883.72;12830583.06;150840
160010 Amapá;7803;2.44;230.08;24.16;12.95;5.26;0.38;1113542.54;662176.48;1795303.33;160010
160020 Calçoene;9296;4.18;210.09;42.51;0.41;2.68;2.7;1199632.21;745639.38;1953013.08;160020
160021 Cutias;4653;0.85;299.8;68.27;2.3;2.45;9.06;633622.22;756115.18;1394989.83;160021
160023 Ferreira Gomes;5473;6.14;306.84;55.17;2.57;1.12;1.12;925339.47;749365.52;1679330.6;160023
160025 Itaubal;3643;3.39;451.19;28.0;8.67;1.21;3.15;617202.16;1026468.9;1643671.06;160025
160027 Laranjal do Jari;40358;3.08;176.4;76.64;0.94;3.02;2.53;5014371.69;1884065.55;7119337.38;160027
160030 Macapá;366486;10.21;234.72;66.64;1.62;7.4;1.05;32921791.86;45181073.55;86021522.92;160030
160040 Mazagăo;14657;3.34;149.18;78.66;7.68;4.72;0.03;2511689.75;2186583.98;2186583.98;160040
160050 Oiapoque;20966;6.67;193.7;64.39;1.95;0.9;0.1;2722521.93;1411535.91;4061099.78;160050
160015 Pedra Branca do Amapari;8179;27.22;505.66;46.34;4.96;2.44;2.32;1428615.09;2617605.59;4135794.94;160015
160053 Porto Grande;14953;6.47;241.53;32.12;1.4;2.75;11.92;2343697.04;1259560.48;3611545.39;160053
160055 Pracuúba;3657;1.36;335.9;54.27;0.26;1.42;0.06;461354.78;767021.68;1228376.46;160055
160060 Santana;97219;7.98;225.72;41.93;8.75;1.87;0.22;12330969.08;7502353.12;21944577.64;160060
160005 Serra do Navio;3980;2.47;403.29;53.21;4.08;1.36;0.58;777776.07;832326.58;1605102.65;160005
160070 Tartarugalzinho;13766;1.91;196.55;27.09;0.81;4.56;0.37;1459557.63;1023949.77;2705730.35;160070
160080 Vitória do Jari;11518;4.16;297.81;85.47;2.06;0.98;2.44;1873208.42;1097835.15;3430217.57;160080
170025 Abreulândia;2322;3.88;461.2;27.82;6.57;6.02;0.29;293255.55;778414.16;1070903.72;170025
170030 Aguiarnópolis;4221;18.8;362.4;61.81;5.7;5.19;4.26;403351.5;1050865.01;1529699.53;170030
170035 Aliança do Tocantins;5812;30.78;378.66;38.54;2.22;7.28;1.14;1031699.97;1183200.83;2200791.95;170035
170040 Almas;7609;6.62;276.68;39.68;17.2;2.43;2.33;754087.85;1151533.65;2105226.17;170040
170070 Alvorada;8162;28.73;297.62;60.7;3.17;6.2;5.56;843741.26;1555373.72;2429201.16;170070
170100 Ananás;9510;4.53;348.4;52.89;5.28;4.22;6.18;2011306.54;1288222.94;3313239.42;170100
170105 Angico;3296;3.37;359.65;35.59;5.16;17.15;7.43;426231.43;746172.79;1185415.14;170105
170110 Aparecida do Rio Negro;4194;3.5;295.64;37.63;2.48;2.0;2.6;427523.28;812206.28;1239915.56;170110
170130 Aragominas;5554;0.89;318.41;32.34;5.4;5.73;0.79;354681.92;1374550.89;1768460.21;170130
170190 Araguacema;5586;2.58;370.36;28.94;1.17;9.48;0.82;932014.27;1344924.25;2068858.02;170190
170200 Araguaçu;9226;6.12;251.8;36.69;4.45;3.53;3.25;1210413.19;1112403.77;2323098.0;170200
170210 Araguaína;119636;11.52;384.92;29.94;1.68;34.34;8.35;29979387.08;12595402.54;46050744.58;170210
170215 Araguană;5246;4.73;291.16;58.28;0.65;6.82;7.62;634851.24;846104.48;1527414.38;170215
170220 Araguatins;26774;4.45;294.14;46.82;2.98;4.13;4.91;3308131.88;4405837.96;7875416.68;170220
170230 Arapoema;7024;4.07;224.25;32.96;1.78;4.23;1.77;781856.55;987074.8;1575133.86;170230
170240 Arraias;10917;5.5;185.99;53.53;18.25;3.98;0.52;883112.81;1126354.31;2030488.68;170240
170255 Augustinópolis;15464;4.88;210.39;40.97;8.68;4.64;4.3;1622323.73;1564140.75;3253432.15;170255
170270 Aurora do Tocantins;3527;2.48;419.19;54.86;12.01;1.43;0.27;526262.3;859970.77;1478493.53;170270
170290 Axixá do Tocantins;9201;2.24;279.54;22.75;3.11;2.83;29.02;1141346.64;1415551.53;2572087.02;170290
170300 Babaçulândia;10698;21.39;267.82;55.6;3.54;3.14;6.05;918239.6;1541295.63;2865115.16;170300
170305 Bandeirantes do Tocantins;2808;4.35;507.49;38.93;0.85;4.92;1.34;339812.37;1143668.5;1425025.44;170305
170307 Barra do Ouro;3697;10.79;365.82;22.71;4.83;5.57;2.19;467926.75;874765.62;1352427.57;170307
170310 Barrolândia;5320;5.72;355.93;33.18;5.39;4.11;1.56;824559.77;1037317.06;1893565.26;170310
170320 Bernardo Sayăo;4651;1.43;300.92;53.62;5.36;8.42;7.99;532432.03;867156.88;1399588.91;170320
170330 Bom Jesus do Tocantins;2839;2.25;424.26;47.24;0.36;7.97;11.28;316966.77;811788.77;1204470.78;170330
170360 Brasilândia do Tocantins;2201;5.2;502.44;71.88;2.28;5.0;0.03;299169.73;810578.28;1105861.02;170360
170370 Brejinho de Nazaré;5507;19.63;350.96;66.52;8.49;6.59;0.27;534750.75;1240558.36;1932717.6;170370
170380 Buriti do Tocantins;8460;2.31;249.58;47.36;7.96;3.47;1.61;962806.95;1148649.47;2111456.42;170380
170382 Cachoeirinha;2251;2.5;647.74;35.78;4.43;1.99;25.99;630185.88;827865.88;1458072.19;170382
170384 Campos Lindos;8076;5.39;255.96;31.87;4.27;3.54;5.16;1002627.7;1000726.31;2067135.49;170384
170386 Cariri do Tocantins;3740;26.17;469.54;31.92;5.44;8.61;19.36;343476.47;1411543.71;1756081.29;170386
170388 Carmolândia;2423;0.06;453.54;20.81;5.07;1.25;0.0;345177.38;834016.12;1098934.12;170388
170389 Carrasco Bonito;3426;2.39;469.63;42.95;5.11;4.29;8.52;601353.65;1007610.41;1608964.06;170389
170390 Caseara;4920;5.7;378.39;32.17;1.52;6.85;5.59;573151.61;1259200.98;1861680.7;170390
170410 Centenário;2482;2.99;427.59;38.65;3.28;10.26;8.24;303144.08;784402.23;1061280.96;170410
170510 Chapada da Natividade;3844;3.7;340.07;36.25;4.53;3.36;16.6;574504.05;733195.48;1307239.53;170510
170460 Chapada de Areia;1276;3.15;749.8;27.1;9.96;4.93;7.03;232114.9;723005.98;956748.94;170460
170550 Colinas do Tocantins;30667;5.94;272.19;40.88;1.03;13.75;0.49;4539677.46;3037598.09;8347187.85;170550
171670 Colméia;8961;5.2;260.89;25.61;9.54;5.14;4.17;1318155.3;1324490.36;2337863.58;171670
170555 Combinado;5071;4.24;345.89;36.81;3.99;3.61;8.78;553316.48;1167058.48;1754030.28;170555
170560 Conceiçăo do Tocantins;4541;3.86;346.92;50.08;1.53;3.29;19.03;646040.51;888924.22;1575357.99;170560
170600 Couto Magalhăes;5103;3.17;301.94;48.73;2.34;4.37;6.0;647945.15;943881.98;1540783.51;170600
170610 Cristalândia;6629;4.44;354.47;38.63;7.22;4.78;0.21;1222648.11;916541.74;2349751.67;170610
170625 Crixás do Tocantins;1295;19.56;1600.74;25.04;6.97;3.88;47.73;315285.93;1832979.83;2072953.54;170625
170650 Darcinópolis;5384;8.5;267.14;54.38;3.71;4.83;0.0;562512.37;870138.31;1438266.47;170650
170700 Dianópolis;19522;13.32;287.33;72.39;3.76;3.8;4.76;2025995.85;3583039.86;5609181.84;170700
170710 Divinópolis do Tocantins;6621;4.82;358.18;64.54;4.57;9.05;2.58;1182963.63;1187139.88;2371511.13;170710
170720 Dois Irmăos do Tocantins;7253;4.08;270.89;32.25;1.92;3.51;14.91;981936.3;997147.45;1964774.39;170720
170730 Dueré;4634;9.05;480.9;36.29;3.78;6.56;12.03;923740.75;1302715.25;2228476.31;170730
170740 Esperantina;8448;1.07;238.33;52.69;9.25;7.4;13.1;891441.49;1074750.72;2013440.85;170740
170755 Fátima;4123;23.54;370.25;45.02;2.3;3.98;4.25;393839.86;1011511.84;1526525.14;170755
170765 Figueirópolis;4870;17.87;416.81;37.88;2.8;6.5;4.34;806718.49;1148765.04;2029888.71;170765
170770 Filadélfia;7978;10.29;255.84;39.77;17.15;4.3;0.32;983097.17;2041093.96;2041093.96;170770
170820 Formoso do Araguaia;18724;7.03;379.46;68.8;0.23;4.83;0.72;3078361.39;2353444.16;7104943.13;170820
170825 Fortaleza do Tabocăo;2145;1.28;574.47;48.91;8.11;26.58;8.57;393905.9;874854.23;1232248.42;170825
170830 Goianorte;5424;5.23;264.59;32.12;2.86;1.55;0.2;563178.11;864412.3;1435160.68;170830
170900 Goiatins;12068;7.07;239.28;35.29;4.66;3.15;3.54;1518310.65;1438303.84;2887656.19;170900
170930 Guaraí;22528;9.16;296.59;43.64;1.85;3.62;1.45;3888533.67;3113481.42;6681651.24;170930
170950 Gurupi;74352;19.23;302.19;64.86;7.16;10.63;8.07;10612958.32;12385023.53;22468092.14;170950
170980 Ipueiras;1803;8.11;563.42;27.31;6.47;5.17;10.59;236225.02;837331.38;1015842.22;170980
171050 Itacajá;6538;4.59;337.61;47.72;3.42;4.42;5.14;1130917.15;1077306.0;2207301.52;171050
171070 Itaguatins;6229;3.34;252.4;72.99;2.43;2.08;5.98;800425.43;771801.83;1572227.26;171070
171090 Itapiratins;3541;4.42;385.56;53.62;4.98;7.15;0.84;504976.47;786040.5;1365279.79;171090
171110 Itaporă do Tocantins;3138;4.35;393.75;34.84;2.5;2.71;0.17;334777.16;862933.95;1235581.47;171110
171150 Jaú do Tocantins;3985;10.86;355.57;34.18;3.91;3.55;9.03;524131.94;861147.85;1416945.5;171150
171180 Juarina;2186;4.48;437.67;45.03;19.29;7.16;1.19;316713.66;726693.46;956749.39;171180
171190 Lagoa da Confusăo;8706;6.63;364.24;36.12;5.34;5.26;0.29;1078155.53;1537700.81;3171084.59;171190
171195 Lagoa do Tocantins;3354;2.83;404.44;20.06;7.94;4.5;14.67;595975.82;760385.33;1356490.75;171195
171200 Lajeado;2207;7.58;1199.21;32.73;0.57;6.71;31.12;363462.73;2222798.52;2646652.18;171200
171215 Lavandeira;1677;0.06;670.32;16.81;6.79;4.84;9.23;267819.09;910301.04;1124120.13;171215
171240 Lizarda;3729;3.26;312.94;38.28;14.41;6.22;0.0;431955.42;680714.16;1166965.73;171240
171245 Luzinópolis;2961;1.93;364.05;54.69;5.16;2.85;14.6;393781.18;683896.86;1077944.26;171245
171250 Marianópolis do Tocantins;4739;2.43;307.28;62.01;7.38;4.95;0.36;539656.55;802232.94;1456191.92;171250
171270 Mateiros;1804;3.32;738.14;53.37;10.31;10.59;5.77;344491.21;943889.85;1331603.86;171270
171280 Maurilândia do Tocantins;3323;2.14;373.48;29.95;4.68;4.11;5.15;383751.7;856635.73;1241074.17;171280
171320 Miracema do Tocantins;19741;7.19;351.59;48.84;10.15;9.87;0.84;2569291.63;4259664.92;6940781.81;171320
171330 Miranorte;12243;5.42;288.68;38.2;1.54;5.01;8.63;1530871.1;1550461.85;3534287.54;171330
171360 Monte do Carmo;6726;3.19;256.98;40.61;3.38;4.98;0.75;801125.46;871818.54;1728463.16;171360
171370 Monte Santo do Tocantins;1912;1.8;503.28;30.55;11.57;9.17;0.41;265616.43;679286.85;962265.2;171370
171395 Muricilândia;2950;0.46;498.69;54.55;2.19;2.26;0.56;452216.78;1471141.47;1471141.47;171395
171420 Natividade;9394;7.9;340.76;36.88;5.62;6.57;13.28;1613434.49;1530073.12;3201101.78;171420
171430 Nazaré;4596;4.17;399.08;30.12;2.42;3.17;15.24;784968.31;1078028.34;1834150.94;171430
171488 Nova Olinda;10973;4.01;249.05;69.59;5.28;3.57;1.58;1170252.5;1460142.18;2732811.63;171488
171500 Nova Rosalândia;3957;4.34;417.9;30.78;0.11;10.71;8.65;495444.27;1160059.25;1653617.52;171500
171510 Novo Acordo;3955;5.08;381.28;68.48;3.73;5.01;10.76;415528.89;1137719.7;1507959.18;171510
171515 Novo Alegre;1801;2.52;739.52;55.99;2.68;2.65;15.41;352514.05;977153.98;1331873.42;171515
171525 Novo Jardim;2534;4.09;406.28;42.48;17.31;10.46;2.13;217702.65;818631.45;1029525.48;171525
171550 Oliveira de Fátima;1139;21.02;981.24;32.85;4.65;4.54;11.61;242173.9;896137.25;1117633.99;171550
172100 Palmas;188642;16.82;432.46;68.87;4.07;11.4;0.57;32371349.99;49006020.89;81579624.24;172100
171570 Palmeirante;4957;16.71;250.07;40.68;13.07;1.5;0.12;397826.71;1232751.71;1239599.35;171570
171380 Palmeiras do Tocantins;4670;61.72;660.14;23.47;3.7;4.87;35.85;717846.92;2409648.68;3082873.7;171380
171575 Palmeirópolis;8495;8.14;291.61;41.29;2.58;6.7;6.11;1048784.45;1329223.45;2477268.81;171575
171610 Paraíso do Tocantins;42014;10.16;233.91;66.05;3.17;5.77;0.61;4712723.31;4661291.7;9827411.29;171610
171620 Parană;10818;16.57;336.74;35.66;6.87;3.39;1.75;1181087.41;2165243.09;3642804.74;171620
171630 Pau D'Arco;4966;0.87;281.82;41.1;6.61;6.02;0.0;528704.83;870811.27;1399516.1;171630
171650 Pedro Afonso;10757;18.31;288.31;56.77;2.0;9.0;14.1;1214297.82;1705562.7;3101359.47;171650
171660 Peixe;9016;9.55;697.18;20.67;0.18;28.35;10.76;1542274.1;4100549.38;6285740.75;171660
171665 Pequizeiro;4972;3.77;372.67;40.7;5.59;4.84;6.25;560829.78;1330334.41;1852910.99;171665
171700 Pindorama do Tocantins;4500;12.63;352.74;25.46;9.25;1.42;10.98;545459.51;1087272.44;1587334.73;171700
171720 Piraquê;3128;5.48;401.41;38.75;7.25;6.11;0.76;391339.0;857413.9;1255615.76;171720
171750 Pium;6699;3.1;368.64;32.11;18.88;6.01;6.86;1267836.41;1115805.57;2469535.31;171750
171780 Ponte Alta do Bom Jesus;4661;4.04;413.66;26.15;6.23;3.71;25.73;650231.56;1208599.84;1928056.06;171780
171790 Ponte Alta do Tocantins;6817;7.93;308.31;36.77;7.9;4.56;0.87;826300.87;1059155.69;2101720.0;171790
171800 Porto Alegre do Tocantins;2966;2.29;368.38;57.9;1.37;9.0;6.56;309737.89;766165.94;1092601.49;171800
171820 Porto Nacional;46724;19.39;290.03;34.54;3.98;3.88;8.2;5837733.07;6471342.27;13551245.12;171820
171830 Praia Norte;7309;2.3;256.09;39.0;1.27;4.11;14.53;1009879.33;750906.27;1871745.2;171830
171840 Presidente Kennedy;3794;6.89;472.05;44.09;4.76;3.72;2.32;652840.12;1101978.4;1790962.13;171840
171845 Pugmil;2255;3.28;560.23;50.84;9.23;10.27;12.26;455110.39;885573.72;1263329.66;171845
171850 Recursolândia;3840;3.68;331.86;32.39;5.36;7.47;20.05;400315.1;902136.31;1274356.76;171850
171855 Riachinho;3797;10.86;416.09;53.45;5.06;3.54;3.6;607264.34;972636.19;1579908.84;171855
171865 Rio da Conceiçăo;1526;3.34;601.6;28.91;1.66;8.76;11.29;238110.33;679751.0;918039.97;171865
171870 Rio dos Bois;2141;35.1;690.48;17.11;19.68;5.75;0.32;328085.35;1055203.17;1478318.45;171870
171875 Rio Sono;6367;5.69;265.32;46.48;3.02;3.59;4.93;734254.31;947449.5;1689323.09;171875
171880 Sampaio;3885;1.57;293.34;33.72;8.66;4.66;7.08;427522.01;710642.8;1139630.92;171880
171884 Sandolândia;3571;6.23;457.76;29.28;6.71;2.69;0.17;558648.87;983613.75;1634666.62;171884
171886 Santa Fé do Araguaia;5793;2.72;483.78;43.76;4.75;10.22;17.06;956098.76;1708000.0;2802535.76;171886
171888 Santa Maria do Tocantins;2805;3.37;386.41;65.95;8.03;6.26;0.92;302023.32;806594.43;1083875.52;171888
171889 Santa Rita do Tocantins;2385;4.07;498.29;29.79;8.27;4.62;1.78;299998.03;957654.72;1188414.09;171889
171890 Santa Rosa do Tocantins;4557;5.04;306.73;36.09;6.49;4.6;7.05;626018.68;718897.23;1397783.14;171890
171900 Santa Tereza do Tocantins;2400;10.61;475.97;20.86;6.74;4.31;0.73;282052.34;877682.27;1142316.72;171900
172000 Santa Terezinha do Tocantins;2345;2.36;513.75;32.61;3.52;5.32;27.42;436309.7;903178.05;1204739.28;172000
172010 Săo Bento do Tocantins;4669;4.64;324.86;28.25;30.56;3.41;0.08;386677.2;1062139.0;1516748.6;172010
172015 Săo Félix do Tocantins;1469;2.89;592.72;53.7;6.13;5.7;7.66;245733.88;657267.89;870707.66;172015
172020 Săo Miguel do Tocantins;10738;1.93;216.12;53.8;2.93;3.44;8.06;1298948.88;933987.6;2320706.85;172020
172025 Săo Salvador do Tocantins;3138;8.05;438.56;29.55;3.09;5.73;0.0;332440.49;1041478.89;1376204.45;172025
172030 Săo Sebastiăo do Tocantins;4438;2.18;320.21;40.7;0.67;1.52;2.88;630268.63;793262.17;1421111.87;172030
172049 Săo Valério;5016;4.37;358.35;54.21;14.95;2.59;2.3;560385.77;1143341.62;1797460.49;172049
172065 Silvanópolis;5297;5.63;350.14;41.28;0.74;3.91;2.95;803044.3;1139171.25;1854713.57;172065
172080 Sítio Novo do Tocantins;9573;3.43;211.87;38.86;3.19;2.3;8.98;1355565.41;724240.64;2028185.98;172080
172085 Sucupira;1740;2.76;529.48;24.1;0.04;7.09;9.91;235631.34;702907.32;921295.0;172085
172090 Taguatinga;14650;5.27;403.85;54.76;4.73;2.23;4.98;2044879.85;3335283.31;5916412.62;172090
172093 Taipas do Tocantins;1999;2.06;550.34;52.91;2.27;8.95;11.52;352648.2;741292.46;1100139.31;172093
172097 Talismă;2668;43.48;632.47;32.96;5.44;5.13;16.76;315286.17;1349965.47;1687431.73;172097
172110 Tocantínia;6972;2.63;375.79;52.3;3.82;3.49;3.12;1412639.51;1137942.45;2619978.52;172110
172120 Tocantinópolis;21828;6.06;365.96;22.83;4.94;4.7;4.87;5353795.16;2227680.55;7988126.27;172120
172125 Tupirama;1473;7.31;695.81;30.22;0.04;7.45;17.34;249199.22;774005.08;1024927.99;172125
172130 Tupiratins;2153;5.51;477.58;40.41;5.75;5.61;0.73;295371.47;775490.21;1028222.48;172130
172208 Wanderlândia;9489;6.02;218.71;36.79;2.87;5.21;7.97;865928.8;1209393.33;2075322.13;172208
172210 Xambioá;11099;25.01;217.52;37.85;10.43;3.84;1.18;885444.11;1527213.55;2414216.43;172210
210005 Açailândia;101133;10.62;285.46;40.43;4.95;8.15;0.86;13514289.04;12084541.0;28869852.44;210005
210010 Afonso Cunha;5945;2.21;391.43;37.9;2.41;21.83;28.39;646274.97;1677535.74;2327058.21;210010
210015 Água Doce do Maranhăo;12464;1.6;201.37;32.85;2.03;3.75;6.98;1405110.92;1156800.09;2509829.83;210015
210020 Alcântara;22018;5.41;287.19;33.05;2.94;3.23;8.78;3169147.63;3556975.76;6323352.7;210020
210030 Aldeias Altas;22670;3.15;210.75;46.65;13.66;7.72;14.26;2907236.64;1712669.73;4777780.96;210030
210040 Altamira do Maranhăo;7770;3.73;255.43;11.52;16.62;20.89;0.99;929931.25;1054760.96;1984692.21;210040
210043 Alto Alegre do Maranhăo;22914;1.57;267.37;26.43;3.33;9.11;5.61;2560160.52;3255113.91;6126557.93;210043
210047 Alto Alegre do Pindaré;33209;3.88;265.88;33.22;2.12;4.62;0.66;6061662.05;2949698.07;8829774.77;210047
210050 Alto Parnaíba;10642;2.72;291.92;55.7;7.4;6.39;17.91;1134577.87;1598890.47;3106633.75;210050
210055 Amapá do Maranhăo;6457;2.25;290.67;30.51;7.31;3.08;2.66;1029081.63;898309.26;1876887.48;210055
210060 Amarante do Maranhăo;37389;0.53;206.7;48.47;5.82;6.09;3.62;3850150.2;3878098.41;7728248.61;210060
