Indicadores Municipais
População1.1 %R.Líquida Total2.1 D.Total Saúde/Hab2.2 %D.Pessoal/D.Total2.3 %D.com Medicamentos2.4 %D.Serv.Terc/D.Total2.5 %D.Invest/D.TotalR.Transf.SUSD.R.PrópriosD.Total Saúde por Munic-BR
Período:2009
"Munic-BR";"População";"1.1_%R.Líquida_Total";"2.1_D.Total_Saúde/Hab";"2.2_%D.Pessoal/D.Total";"2.3_%D.com_Medicamentos";"2.4_%D.Serv.Terc/D.Total";"2.5_%D.Invest/D.Total";"R.Transf.SUS";"D.R.Próprios";"D.Total_Saúde"
"260550 Ferreiros";11456;1,98;238,43;59,37;2,63;5,45;8,46;1163230,55;1126293,82;2731510,48
"260560 Flores";23034;3,49;209,61;61,06;6,74;5,83;5,28;2383396,66;2475541,16;4828177,35
"260570 Floresta";28100;17,99;339,28;53,34;5,30;10,66;3,41;3090180,13;6485843,71;9533809,60
"260580 Frei Miguelinho";14855;3,20;201,84;64,93;3,93;7,54;4,34;1516029,31;1394068,94;2998283,53
"260590 Gameleira";27823;4,42;201,05;61,28;1,46;10,03;1,75;3088171,62;3090492,04;5593927,11
"260600 Garanhuns";131313;7,40;210,28;54,69;1,84;32,56;0,80;18331349,97;10166400,09;27612209,51
"260610 Glória do Goitá";28289;3,23;213,92;65,55;7,49;2,88;0,58;2797051,26;2794418,46;6051497,67
"260620 Goiana";74424;5,16;213,19;69,93;4,81;7,37;0,67;5814024,17;8940306,27;15866222,31
"260630 Granito";6955;2,54;268,41;55,80;11,16;7,39;0,15;870649,66;1119263,30;1866824,80
"260640 Gravatá";75229;14,05;222,42;66,18;4,27;10,43;1,56;9010318,28;8396655,45;16732643,80
"260650 Iati";18350;1,43;230,23;71,23;1,55;7,15;4,10;2010423,38;1636036,32;4224631,45
"260660 Ibimirim";29018;2,12;230,80;65,62;2,47;8,02;5,10;4443320,14;2237555,55;6697331,94
"260670 Ibirajuba";7833;2,02;231,13;62,78;3,70;3,89;4,86;850801,17;897756,52;1810430,66
"260680 Igarassu";100191;3,89;207,67;77,23;2,65;6,99;1,09;10475924,26;10319905,11;20806697,23
"260690 Iguaraci";12397;2,94;216,64;63,87;6,54;5,79;3,13;1070920,31;1449484,97;2685698,85
"260760 Ilha de Itamaracá";18658;1,40;188,03;63,70;1,22;9,00;0,88;1436631,25;2187689,11;3508201,13
"260700 Inajá";14729;1,74;249,78;69,51;2,28;5,16;1,67;1903537,66;1405522,29;3679034,61
"260710 Ingazeira";4561;2,84;452,56;75,84;2,25;6,36;0,19;762278,07;1266188,67;2064118,02
"260720 Ipojuca";75512;21,26;688,33;60,95;2,05;29,33;0,10;5021727,18;43941926,74;51976990,65
"260730 Ipubi";27353;2,40;244,79;65,50;3,63;3,62;3,44;2524790,54;4005888,90;6695669,37
"260740 Itacuruba";4358;1,81;645,09;22,78;21,34;12,39;0,42;396361,07;1919388,39;2811316,82
"260750 Itaíba";27631;2,28;175,43;60,29;2,84;5,00;1,11;2953822,27;1922536,87;4847268,35
"260765 Itambé";36126;1,83;244,56;65,41;6,69;3,93;1,78;5123177,67;4512851,02;8834894,59
"260770 Itapetim";14063;3,49;239,43;57,26;4,27;7,44;7,69;1282620,04;2073397,00;3367127,63
"260775 Itapissuma";24406;4,01;312,50;66,13;1,99;8,98;2,49;2624483,02;5056898,21;7626758,80
"260780 Itaquitinga";15507;1,34;357,60;60,68;8,82;5,92;5,73;1901851,33;3294506,55;5545372,74
"260790 Jaboatão dos Guararapes";687688;19,44;140,66;60,35;1,32;26,39;0,85;59503936,02;48847864,48;96728995,45
"260795 Jaqueira";12642;1,03;223,91;54,22;2,76;14,13;6,05;1476987,45;1396126,39;2830711,42
"260800 Jataúba";15365;2,95;329,49;65,00;16,59;2,56;2,07;2148760,01;2949565,26;5062568,74
"260805 Jatobá";14452;3,87;289,89;77,01;1,88;4,98;1,37;1967740,91;2221805,18;4189546,09
"260810 João Alfredo";29875;1,96;227,11;73,62;14,07;4,45;0,15;3619461,65;2878016,36;6784981,21
"260820 Joaquim Nabuco";16498;7,87;289,08;55,21;6,03;7,19;3,99;1889526,32;2811871,57;4769182,90
"260825 Jucati";11086;1,29;209,07;67,13;22,55;2,19;4,57;1120867,45;1196842,34;2317709,79
"260830 Jupi";14461;2,55;236,91;75,64;1,03;5,78;1,78;1781607,32;1571054,73;3426016,69
"260840 Jurema";15552;2,96;212,72;68,28;2,74;8,46;0,47;1407143,48;1526860,78;3308158,85
"260850 Lagoa de Itaenga";20618;2,64;309,78;64,65;1,61;2,08;0,22;3104036,49;2872718,45;6387109,82
"260845 Lagoa do Carro";15230;2,75;270,11;73,35;6,44;3,92;1,64;1959560,46;2154217,20;4113777,66
"260860 Lagoa do Ouro";12244;1,95;295,50;54,72;9,44;6,83;0,91;2200814,78;1274618,30;3618151,06
"260870 Lagoa dos Gatos";15567;2,82;192,14;51,88;5,06;5,17;0,94;1458890,50;1503546,98;2991058,75
"260875 Lagoa Grande";22408;3,80;209,84;72,98;10,57;3,77;2,43;2671400,34;1927227,00;4702101,55
"260880 Lajedo";34809;2,73;178,79;65,55;3,58;5,58;3,91;2418088,69;3620741,27;6223415,45
"260890 Limoeiro";57243;5,20;210,08;54,81;0,91;25,95;2,32;8424255,93;3601444,73;12025700,66
"260900 Macaparana";24031;2,00;198,56;72,86;6,06;3,68;3,28;2577584,00;2257523,00;4771572,00
"260910 Machados";11802;2,87;301,37;70,30;2,40;6,42;4,19;1089548,00;2207518,00;3556743,00
"260915 Manari";18097;3,24;168,12;55,14;6,74;8,65;0,69;1351351,71;1584217,54;3042500,06
"260920 Maraial";12303;2,62;209,02;68,83;20,16;6,97;0,37;1194517,10;1377087,27;2571604,37
"260930 Mirandiba";13810;3,35;255,66;67,10;13,71;3,00;2,71;1419489,27;1903284,83;3530729,87
"261430 Moreilândia";10584;2,61;281,16;64,53;8,24;3,18;4,39;1008176,94;1893481,97;2975824,85
"260940 Moreno";55659;5,91;224,64;51,85;4,24;31,87;0,18;11549997,88;3632243,24;12503183,44
"260950 Nazaré da Mata";30185;1,95;173,92;70,17;5,12;8,09;1,65;2222316,54;2977561,07;5249918,20
"260960 Olinda";397268;15,98;198,49;56,99;3,10;25,44;2,82;41868012,71;33859975,06;78852943,65
"260970 Orobó";22239;2,28;202,47;62,98;2,78;3,13;5,56;2649236,13;2054845,40;4502720,27
"260980 Orocó";14279;3,92;244,80;67,88;0,37;6,80;0,07;909052,20;2451063,46;3495549,96
"260990 Ouricuri";66978;5,34;155,06;59,53;4,15;9,62;0,56;4837112,35;4955568,12;10385373,76
"261000 Palmares";58819;5,50;320,69;50,10;2,53;35,44;0,68;14187462,04;4175961,69;18862460,78
"261010 Palmeirina";8481;1,97;267,63;67,90;1,66;7,03;0,26;1090041,16;864179,13;2269789,66
"261020 Panelas";25500;1,12;185,93;71,25;1,04;2,51;4,73;1610604,13;3069713,18;4741221,04
"261030 Paranatama";12441;1,87;212,89;71,22;2,27;9,97;1,70;1170553,97;1488013,01;2648511,12
"261040 Parnamirim";19850;2,53;265,13;66,43;9,40;4,13;1,80;2543058,38;2248672,14;5262903,98
"261050 Passira";28518;2,49;230,02;62,47;5,08;4,26;5,38;3111870,00;3459397,98;6559629,48
"261060 Paudalho";47521;2,99;194,20;67,97;10,98;6,98;0,05;5458098,23;3177442,54;9228432,29
"261070 Paulista";319373;10,81;167,17;64,23;2,35;20,24;1,79;33203114,79;16514223,69;53391101,40
"261080 Pedra";20788;2,17;305,61;68,11;1,73;5,25;4,64;4598385,07;1879461,02;6353076,25
"261090 Pesqueira";64454;3,23;260,94;71,02;3,39;10,28;1,81;8306001,24;8399098,23;16818563,16
"261100 Petrolândia";32568;4,04;347,79;66,54;8,55;5,87;0,92;3156724,44;8412636,85;11326847,50
"261110 Petrolina";281851;8,48;291,52;61,87;2,64;22,58;0,47;56417402,84;19346229,63;82166300,39
"261120 Poção";11503;2,01;235,97;63,14;11,25;4,92;2,53;1059252,27;1662496,93;2714408,11
"261130 Pombos";22120;2,96;220,86;73,09;0,92;8,17;0,34;1921182,18;3172971,13;4885528,54
"261140 Primavera";12364;2,18;239,99;57,25;4,65;16,75;1,17;1191759,51;1360281,93;2967177,32
"261150 Quipapá";25603;2,98;214,63;59,11;5,07;12,07;2,75;2343311,73;2847423,50;5495215,87
"261153 Quixaba";7116;2,43;216,07;65,79;1,69;3,81;3,23;666977,38;885459,67;1537557,13
"261160 Recife";1561659;31,20;271,51;50,95;3,90;23,63;1,28;220923569,00;238602933,00;424012756,00
"261170 Riacho das Almas";18930;2,53;291,08;70,41;0,07;9,68;0,97;2745647,11;2807734,87;5510062,07
"261180 Ribeirão";39317;8,34;262,03;28,33;0,18;7,15;2,24;4547618,67;6281630,90;10302318,55
"261190 Rio Formoso";21815;3,49;264,50;57,23;7,54;6,67;5,60;2633375,17;3116361,29;5770152,62
"261200 Sairé";14194;4,18;222,47;73,02;3,08;3,61;2,46;1737266,38;1527932,92;3157746,45
"261210 Salgadinho";8214;3,56;231,71;61,74;3,91;0,98;0,93;900848,80;1002457,03;1903305,83
"261220 Salgueiro";55435;13,38;150,53;75,31;3,42;6,93;2,82;4309834,57;4395375,68;8344404,28
"261230 Saloá";15547;1,69;208,02;67,56;1,17;8,73;1,64;1925363,08;1302524,82;3234065,70
"261240 Sanharó";18723;2,62;228,02;28,57;8,67;3,19;3,79;2106158,60;1957377,61;4269224,93
"261245 Santa Cruz";14782;2,16;259,35;40,97;1,62;6,20;24,35;1598831,98;1959155,63;3833768,94
"261247 Santa Cruz da Baixa Verde";12209;1,74;224,51;60,77;5,44;9,65;3,43;1497652,86;1092290,99;2741061,98
"261250 Santa Cruz do Capibaribe";80330;6,12;212,64;72,20;2,88;7,27;0,53;7742045,47;7285995,21;17081411,59
"261255 Santa Filomena";14694;3,52;220,36;45,80;4,75;8,45;3,41;1142658,42;2091728,79;3237909,31
"261260 Santa Maria da Boa Vista";41745;5,30;190,55;68,82;4,69;4,98;2,44;3138333,21;4809033,33;7954553,74
"261270 Santa Maria do Cambucá";12942;2,40;206,81;57,95;3,53;12,59;0,49;1233074,04;1430036,85;2676568,06
"261280 Santa Terezinha";10184;2,03;293,58;47,77;1,80;7,31;10,02;1068648,30;2053000,00;2989864,38
"261290 São Benedito do Sul";10838;1,58;211,76;72,48;4,64;7,93;0,36;979545,40;1254439,13;2295045,26
"261300 São Bento do Una";49372;2,44;193,40;59,98;3,07;7,80;1,14;3951522,07;5743232,49;9548600,68
"261310 São Caitano";36336;2,88;173,63;63,29;6,02;6,88;0,84;3169032,96;3693037,06;6309181,01
"261320 São João";22087;2,05;266,56;59,40;10,16;12,43;0,64;3639775,76;2089939,70;5887473,38
"261330 São Joaquim do Monte";21872;3,31;314,64;70,61;5,80;6,67;0,60;5052657,24;1883125,49;6881756,61
"261340 São José da Coroa Grande";18555;6,14;237,61;33,90;2,38;7,98;0,23;2160626,41;2236935,38;4408903,42
"261350 São José do Belmonte";34118;2,45;174,99;62,02;12,20;4,49;0,78;2691975,82;2835807,48;5970350,32
"261360 São José do Egito";31792;4,86;236,10;44,01;3,43;5,03;3,27;4860185,02;2522046,20;7506046,78
"261370 São Lourenço da Mata";99945;2,91;159,02;79,06;2,42;4,36;1,66;5212246,36;9876091,01;15893556,61
"261380 São Vicente Ferrer";17333;2,12;242,93;63,73;7,94;7,38;2,22;1521853,04;2350627,00;4210638,00
"261390 Serra Talhada";80294;5,72;122,39;66,02;8,55;10,82;2,79;4402725,27;5406378,40;9827462,51
"261400 Serrita";18958;2,86;218,01;67,43;4,72;6,82;0,53;2221480,16;1719982,60;4132952,04
"261410 Sertânia";35914;12,66;178,97;57,94;4,63;6,06;1,09;3117097,12;2874125,21;6427594,65
"261420 Sirinhaém";38610;4,84;185,39;57,06;4,68;6,72;3,31;3157199,53;4000778,70;7157978,23
"261440 Solidão";6123;1,39;263,97;72,89;3,28;2,75;0,47;769137,55;852550,23;1616263,93
"261450 Surubim";56795;3,95;286,12;45,48;10,54;32,48;2,62;11836559,20;4196057,37;16249957,54
"261460 Tabira";27219;2,51;203,68;67,93;4,45;7,04;5,24;3392757,19;1960172,81;5544006,13
"261470 Tacaimbó";12273;2,20;217,22;66,05;8,49;3,65;2,77;1378867,76;1208490,72;2665974,65
"261480 Tacaratu";22231;4,59;176,76;59,26;3,60;11,05;6,50;1500233,76;2675170,36;3929587,96
"261485 Tamandaré";18999;12,07;267,10;58,25;7,87;7,21;2,40;2428824,57;2397135,39;5074615,87
"261500 Taquaritinga do Norte";22657;2,45;193,51;40,76;1,54;1,73;8,18;2431542,98;1951015,75;4384279,35
"261510 Terezinha";6774;1,68;268,73;46,33;2,60;5,77;2,70;953193,59;858899,15;1820398,16
"261520 Terra Nova";9801;2,02;241,07;56,16;4,42;4,39;3,33;828374,12;1595630,95;2362756,51
"261530 Timbaúba";51770;4,52;195,67;69,42;7,35;2,68;3,11;4338640,84;5791004,38;10129645,22
"261540 Toritama";33206;3,83;183,85;66,19;9,99;2,51;2,00;2775877,63;3373205,92;6104969,88
"261550 Tracunhaém";13265;1,61;208,65;70,86;13,86;6,28;2,16;1327767,50;1185149,87;2767776,83
"261560 Trindade";26250;2,43;221,96;71,32;4,74;11,00;1,65;2614541,60;3671878,52;5826442,21
"261570 Triunfo";15770;3,01;202,16;64,27;3,51;5,30;1,09;1116259,12;1794294,47;3188002,58
"261580 Tupanatinga";19026;1,88;190,52;68,72;7,40;2,09;2,08;1988727,32;1887941,06;3624858,24
"261590 Tuparetama";8678;2,91;299,92;64,24;21,80;6,27;1,11;1686798,82;914760,04;2602708,30
"261600 Venturosa";16706;2,48;271,30;59,51;2,13;14,28;5,51;2362909,74;2177524,98;4532383,72
"261610 Verdejante";10098;1,24;265,55;47,02;3,17;6,24;5,50;1299393,44;1367137,61;2681477,28
"261618 Vertente do Lério";7464;1,70;312,15;53,21;24,28;7,53;2,39;1108225,92;1218375,40;2329865,96
"261620 Vertentes";18186;2,90;238,71;43,90;4,17;26,74;4,63;2729928,86;1687225,77;4341190,28
"261630 Vicência";27883;1,77;227,60;72,91;0,92;10,69;1,20;3324296,15;2655152,13;6346272,14
"261640 Vitória de Santo Antão";126399;5,63;133,83;69,22;9,20;8,26;0,91;9043233,99;8421979,70;16916496,50
"261650 Xexéu";14887;2,88;238,39;63,86;2,42;12,05;1,82;1769935,78;1778500,17;3548952,41
"270010 Água Branca";19989;2,21;177,09;74,69;1,19;4,82;3,03;2034739,48;1796154,12;3539761,45
"270020 Anadia";17740;1,75;244,61;71,01;1,15;2,52;0,04;2602691,74;1772872,08;4339462,16
"270030 Arapiraca";210521;4,64;445,49;31,25;2,08;53,89;1,31;67084688,63;22922810,85;93785156,78
"270040 Atalaia";53023;1,73;186,09;57,98;10,08;3,79;3,02;5532709,07;3503676,04;9866860,02
"270050 Barra de Santo Antônio";14435;3,06;243,28;74,16;12,87;2,80;0,00;1628401,30;1460385,03;3511810,64
"270060 Barra de São Miguel";7572;12,78;333,17;65,16;0,90;4,29;1,29;944173,53;1409231,65;2522767,76
"270070 Batalha";16919;1,74;332,37;41,95;1,53;5,99;0,65;3993247,80;2646918,93;5623336,43
"270080 Belém";5083;3,61;363,21;46,45;6,69;1,48;1,35;626079,97;1220701,29;1846188,82
"270090 Belo Monte";7510;1,74;238,79;57,95;0,74;6,08;0,25;936889,41;913246,75;1793336,16
"270100 Boca da Mata";26030;2,56;265,84;72,54;4,88;4,17;1,31;4870395,62;2400914,91;6919769,98
"270110 Branquinha";12215;0,93;224,98;62,22;3,69;4,16;0,16;1678171,41;1166505,05;2748177,66
"270120 Cacimbinhas";10182;1,48;240,75;58,96;7,99;3,53;1,28;1143493,44;1270346,87;2451345,80
"270130 Cajueiro";20825;1,11;267,46;55,18;1,82;4,26;1,43;4909507,93;1674636,00;5569906,30
"270135 Campestre";6178;1,42;282,52;64,30;11,41;2,68;3,19;713503,93;1098865,22;1745405,58
"270140 Campo Alegre";47209;1,89;127,71;47,74;17,89;14,27;1,41;2653834,50;3660650,77;6028990,46
"270150 Campo Grande";9909;4,58;253,63;40,10;8,43;1,20;1,35;1577798,03;1105428,51;2513250,08
"270160 Canapi";18397;0,72;173,88;51,75;2,65;2,95;2,55;1493492,54;1493424,24;3198824,28
"270170 Capela";17366;2,02;305,94;50,48;2,88;1,56;0,30;4007824,58;1684767,89;5312960,89
"270180 Carneiros";8463;0,73;207,31;45,00;5,13;7,28;0,11;767604,20;1013821,39;1754484,55
"270190 Chã Preta";7073;1,88;256,75;55,75;1,93;10,64;1,71;1042493,75;925645,46;1815967,08
"270200 Coité do Nóia";11127;1,26;228,80;59,83;1,31;2,77;0,66;1408201,59;1388269,51;2545895,92
"270210 Colônia Leopoldina";20181;0,81;223,18;68,73;5,83;3,19;0,36;3249589,04;1803901,52;4504081,60
"270220 Coqueiro Seco";5525;2,39;303,50;54,37;7,15;2,91;3,29;564778,05;1059805,98;1676824,35
"270230 Coruripe";53369;2,45;322,67;37,45;2,61;23,78;5,13;8580670,39;8617183,31;17220309,31
"270235 Craíbas";23294;1,66;220,11;56,51;2,17;9,98;0,88;2720139,13;2791667,12;5127193,40
"270240 Delmiro Gouveia";48462;4,57;184,85;58,91;11,11;9,75;11,96;4382712,51;5811363,25;8958181,23
"270250 Dois Riachos";11200;1,45;207,26;47,30;0,87;3,70;2,04;1212635,49;1102230,20;2321360,77
"270255 Estrela de Alagoas";17251;1,78;224,37;24,97;9,03;5,44;3,75;2143290,12;1771454,18;3870684,48
"270260 Feira Grande";21824;1,24;199,81;62,04;6,37;5,54;2,78;2250332,88;2033555,19;4360699,68
"270270 Feliz Deserto";4568;1,07;420,49;40,25;6,74;4,77;0,21;892335,62;1037928,81;1920793,55
"270280 Flexeiras";12290;3,38;278,98;45,57;2,92;1,80;0,52;1781478,98;1251661,77;3428647,30
"270290 Girau do Ponciano";36904;3,54;186,49;69,16;7,50;1,90;0,12;3853024,72;3798321,96;6882141,25
"270300 Ibateguara";15863;1,31;226,32;59,94;3,50;9,84;0,43;2635317,89;1457192,46;3590100,57
"270310 Igaci";25865;2,10;267,86;60,72;2,00;3,79;1,44;3786555,76;3720775,61;6928208,47
"270320 Igreja Nova";23807;4,17;286,99;69,34;8,90;4,96;2,01;4251711,38;2580697,23;6832408,61
"270330 Inhapi";18166;0,83;196,39;33,80;8,09;3,73;0,33;2264959,36;1549528,36;3567589,39
"270340 Jacaré dos Homens";5902;1,42;297,26;54,84;3,66;3,40;1,58;879263,18;848904,74;1754442,72
"270350 Jacuípe";7045;12,28;292,17;53,46;0,12;9,34;7,53;927529,95;1043176,08;2058318,67
"270360 Japaratinga";7763;1,07;196,68;61,96;24,35;2,03;0,48;783312,01;926836,15;1526836,15
"270370 Jaramataia";6140;0,91;302,15;59,87;9,77;3,99;0,63;835979,68;1019821,88;1855175,04
"270375 Jequiá da Praia";11615;3,88;361,82;57,21;6,01;6,19;3,25;1792040,95;2468170,00;4202535,82
"270380 Joaquim Gomes";22436;1,29;354,51;61,36;8,34;2,91;1,87;4161097,56;3810748,33;7953835,29
"270390 Jundiá";4698;1,55;336,26;70,88;7,82;1,50;3,56;681193,89;945627,81;1579749,34
"270400 Junqueiro";25290;1,66;275,60;57,68;7,49;1,90;4,65;4737620,90;2349098,66;6969830,68
"270410 Lagoa da Canoa";18196;1,53;242,26;63,14;5,60;6,37;0,61;2447575,30;1955784,02;4408156,72
"270420 Limoeiro de Anadia";26415;0,84;199,65;67,48;5,50;8,33;2,16;3430077,26;2282934,42;5273732,16
"270430 Maceió";936314;18,62;311,22;29,13;2,09;56,68;0,27;176735434,04;102416055,35;291395153,07
"270440 Major Isidoro";19530;1,17;230,75;50,67;3,70;6,14;0,12;2827619,74;1647529,45;4506475,44
"270490 Mar Vermelho";4131;1,16;369,74;71,29;4,27;4,48;0,00;666371,69;902135,62;1527386,59
"270450 Maragogi";26978;10,36;226,10;72,58;11,68;1,68;1,65;3662091,88;2509371,84;6099625,96
"270460 Maravilha";10110;1,90;270,92;56,76;3,82;4,69;0,65;1545660,91;1363177,60;2738967,67
"270470 Marechal Deodoro";47623;8,49;221,22;70,62;3,34;3,41;0,20;5554673,55;7221054,72;10535175,31
"270480 Maribondo";14144;2,52;242,01;56,32;1,40;2,24;4,09;1664054,61;1621556,18;3423053,92
"270500 Mata Grande";25309;2,33;244,90;20,33;34,77;3,47;0,67;3626415,25;2462028,36;6198173,84
"270510 Matriz de Camaragibe";25493;0,85;237,84;70,15;0,97;4,88;0,37;3843753,50;3066789,72;6063143,69
"270520 Messias";15899;1,87;248,24;40,22;2,53;2,82;2,13;1663381,05;2065949,52;3946696,32
"270530 Minador do Negrão";5292;1,67;248,76;67,20;5,25;1,17;0,46;562567,47;899022,31;1316422,61
"270540 Monteirópolis";7292;2,10;241,17;29,82;4,94;1,84;10,47;1176173,09;853730,47;1758616,05
"270550 Murici";26918;2,61;310,09;48,53;6,85;6,05;2,38;5534062,87;2326587,87;8346964,46
"270560 Novo Lino";12449;1,53;217,10;63,59;11,55;8,11;1,54;1263445,39;1300905,02;2702622,13
"270570 Olho d'Água das Flores";20555;1,93;280,97;41,79;2,47;6,60;4,74;3816849,75;1988755,68;5775283,94
"270580 Olho d'Água do Casado";8517;0,15;275,90;62,15;16,62;5,36;6,87;884140,36;1424840,07;2349871,57
"270590 Olho d'Água Grande";4963;2,77;339,43;44,21;10,01;8,41;2,78;704598,27;1006392,71;1684578,24
"270600 Olivença";10865;2,40;243,12;64,16;10,46;4,44;0,24;1328114,00;1213292,94;2641524,79
"270610 Ouro Branco";11504;2,26;211,31;49,24;15,41;1,28;0,08;978144,76;1440207,37;2430896,06
"270620 Palestina";5071;0,59;325,27;28,75;29,66;1,29;0,00;688342,69;955953,68;1649435,85
"270630 Palmeira dos Índios";72564;3,75;413,54;31,33;0,76;50,21;0,46;23461978,17;5419329,29;30007858,79
"270640 Pão de Açúcar";24534;1,14;298,09;46,56;6,05;2,31;0,06;5366388,89;2223293,93;7313412,30
"270642 Pariconha";10539;5,80;331,50;56,66;4,08;4,67;8,41;2108623,06;1364004,85;3493651,40
"270644 Paripueira";10222;3,60;191,83;35,73;15,37;3,18;6,94;966834,02;911963,75;1960896,62
"270650 Passo de Camaragibe";14261;0,69;217,74;58,71;1,61;8,38;1,93;1721925,15;1387201,86;3105250,26
"270660 Paulo Jacinto";7772;1,25;311,68;23,86;0,17;2,18;1,37;1482128,98;862859,22;2422389,01
"270670 Penedo";61082;3,53;422,59;49,56;2,69;28,15;0,88;16641009,54;3766225,70;25812752,13
"270680 Piaçabuçu";18087;2,20;254,67;55,05;1,96;9,50;1,11;2393362,57;2209524,71;4606207,61
"270690 Pilar";32655;8,37;410,65;60,23;0,38;5,05;1,79;4960770,11;7259352,32;13409727,72
"270700 Pindoba";3246;0,94;458,81;51,04;12,37;10,16;1,20;485244,57;985283,06;1489309,32
"270710 Piranhas";25107;1,80;292,03;49,05;5,25;12,46;3,23;2810409,70;4976924,23;7332045,78
"270720 Poço das Trincheiras";12463;0,84;183,06;64,53;5,06;2,86;3,98;1182905,14;1101983,37;2281476,58
"270730 Porto Calvo";26044;3,59;314,67;64,03;1,48;7,68;1,89;5591399,87;2710678,96;8195380,31
"270740 Porto de Pedras";10649;2,37;267,14;54,08;3,69;2,83;1,05;1243177,50;1597155,76;2844776,44
"270750 Porto Real do Colégio";18453;1,83;268,61;65,21;16,83;8,74;1,15;2860397,23;2096174,94;4956572,17
"270760 Quebrangulo";11566;3,80;378,62;55,07;2,96;4,65;11,67;2844771,61;1575576,22;4379172,44
"270770 Rio Largo";67797;7,57;190,92;68,97;0,05;4,89;0,64;5091400,90;6351840,62;12943781,32
"270780 Roteiro";6864;1,68;279,73;49,51;9,71;10,72;11,36;825848,61;1251933,09;1920098,37
"270790 Santa Luzia do Norte";7572;2,27;270,06;67,54;3,01;1,02;1,20;1006335,07;1122534,67;2044865,50
"270800 Santana do Ipanema";43699;3,36;299,01;22,31;8,00;5,87;6,77;7418994,93;13066555,54;13066555,54
"270810 Santana do Mundaú";12039;0,85;227,75;39,18;3,65;2,05;1,79;1568737,37;1098091,25;2741937,89
"270820 São Brás";7062;1,97;358,09;74,87;14,67;4,16;1,38;1368492,19;1154624,87;2528823,34
"270830 São José da Laje";23112;2,92;292,09;69,74;2,92;4,67;0,17;4407777,63;2220951,77;6750889,47
"270840 São José da Tapera";31361;1,29;231,75;46,87;9,80;2,59;3,41;4151894,33;2818345,04;7267775,60
"270860 São Miguel dos Campos";54064;8,28;387,64;34,33;2,20;45,72;3,73;12330593,20;7032163,65;20957238,29
"270870 São Miguel dos Milagres";7601;0,99;256,46;57,07;6,61;5,16;1,66;796884,16;1243980,31;1949380,44
"270880 São Sebastião";32181;2,43;316,08;55,73;5,60;6,17;3,88;5957638,37;3952540,06;10171874,16
"270890 Satuba";14779;0,90;251,37;73,48;2,69;2,71;2,21;1391822,69;1919718,17;3715055,96
"270895 Senador Rui Palmeira";13110;1,71;199,71;53,84;3,01;3,41;4,09;1472564,17;1137542,00;2618170,04
"270900 Tanque d'Arca";5766;1,86;355,72;66,37;15,38;7,29;0,29;798200,18;887659,31;2051086,42
"270910 Taquarana";18848;1,37;233,05;59,74;1,56;4,23;4,40;2464980,20;2252560,87;4392576,88
"270915 Teotônio Vilela";41935;1,77;302,90;46,72;4,16;3,05;21,14;10059350,43;3703879,93;12702245,03
"270920 Traipu";25854;2,04;184,68;44,46;5,15;2,61;1,78;2708844,96;1940834,29;4774644,58
"270930 União dos Palmares";62727;3,71;266,12;43,41;9,03;26,33;1,54;12172283,54;4656376,46;16693093,69
"270940 Viçosa";26830;2,36;255,75;49,97;0,98;4,52;1,28;4335109,20;2352763,99;6861856,07
"280010 Amparo de São Francisco";2268;1,78;600,45;61,91;15,43;2,59;18,63;291490,22;928021,89;1361821,72
"280020 Aquidabã";19890;3,62;180,26;73,90;12,52;1,64;2,52;1618285,83;2167522,71;3585318,17
"280030 Aracaju";544039;23,71;479,58;37,93;1,46;45,63;1,69;163662768,84;70797546,42;260910316,05
"280040 Arauá";12042;1,87;254,30;61,94;21,53;5,55;4,06;1367450,00;1207062,61;3062229,81
"280050 Areia Branca";16733;2,10;231,15;73,33;2,27;6,73;9,56;1963160,06;1736444,17;3867762,88
"280060 Barra dos Coqueiros";19998;15,59;267,72;67,40;4,35;8,69;6,44;1862158,27;2769689,31;5353958,10
"280067 Boquim";25270;3,43;221,11;68,77;2,03;13,80;4,45;2809678,89;2175234,06;5587368,78
