Indicadores Municipais
População1.1 %R.Líquida Total2.1 D.Total Saúde/Hab2.2 %D.Pessoal/D.Total2.3 %D.com Medicamentos2.4 %D.Serv.Terc/D.Total2.5 %D.Invest/D.TotalR.Transf.SUSD.R.PrópriosD.Total Saúde por Munic-BR
Período:2012
"Munic-BR";"População";"1.1_%R.Líquida_Total";"2.1_D.Total_Saúde/Hab";"2.2_%D.Pessoal/D.Total";"2.3_%D.com_Medicamentos";"2.4_%D.Serv.Terc/D.Total";"2.5_%D.Invest/D.Total";"R.Transf.SUS";"D.R.Próprios";"D.Total_Saúde"
"430450 Canguçu";53533;6,14;264,86;66,49;0,17;10,04;1,82;7011567,91;8499792,84;14178932,77
"430460 Canoas";326505;19,27;734,60;14,67;0,81;48,54;4,06;135593205,16;102870970,02;239850922,10
"430461 Canudos do Vale";1785;2,46;1228,52;49,61;0,04;22,35;2,44;403915,15;1801472,38;2192916,32
"430462 Capão Bonito do Sul";1730;6,99;1200,34;11,75;11,06;19,31;3,78;428642,68;1706411,78;2076581,70
"430463 Capão da Canoa";43783;42,07;452,40;61,30;0,40;10,61;0,83;4865330,03;15075807,59;19807433,97
"430465 Capão do Cipó";3187;6,16;900,04;54,06;3,35;19,93;7,35;492811,06;2347153,46;2868431,28
"430466 Capão do Leão";24386;9,13;270,66;55,15;5,14;11,70;3,17;2078256,68;5086391,74;6600236,89
"430468 Capela de Santana";11851;5,86;329,93;55,20;16,18;12,10;6,82;1867954,38;2079717,10;3909950,40
"430469 Capitão";2647;2,62;829,65;37,01;5,77;36,50;2,02;338128,87;1905648,76;2196077,35
"430467 Capivari do Sul";4009;10,78;710,58;57,43;1,83;9,79;4,93;663750,67;2407084,88;2848701,85
"430471 Caraá";7450;1,91;284,85;66,11;5,20;10,11;0,78;910819,17;1401936,22;2122131,37
"430470 Carazinho";59569;15,90;535,45;37,33;0,03;45,75;3,37;18174111,94;12490542,28;31896255,64
"430480 Carlos Barbosa";25898;20,27;496,24;50,95;9,56;31,78;4,59;3233052,18;9636531,36;12851538,67
"430485 Carlos Gomes";1561;2,21;1024,53;43,83;7,38;38,66;0,86;410079,77;1308530,60;1599287,80
"430490 Casca";8683;12,41;516,37;50,25;5,34;33,19;4,18;1023184,22;3450956,70;4483630,99
"430495 Caseiros";3030;4,42;636,71;46,63;7,86;17,55;9,11;197244,49;1731781,15;1929216,54
"430500 Catuípe";9191;7,36;536,51;57,06;1,97;14,60;8,00;1487821,98;3146297,69;4931095,99
"430510 Caxias do Sul";446911;26,56;595,77;41,67;1,82;36,54;0,86;117717717,23;135503894,69;266255072,90
"430511 Centenário";2941;2,89;663,26;36,99;5,48;36,32;9,77;488099,55;1459668,39;1950661,45
"430512 Cerrito";6324;4,35;373,98;38,12;9,23;8,81;7,73;642138,57;1787028,70;2365067,46
"430513 Cerro Branco";4478;2,65;551,87;47,88;2,75;29,33;5,09;978927,26;1391269,79;2471252,70
"430515 Cerro Grande";2390;1,87;802,94;52,35;9,78;19,17;5,40;538208,98;1389192,38;1919036,87
"430517 Cerro Grande do Sul";10570;2,84;406,73;48,79;12,33;31,58;1,43;1670341,07;2011056,00;4299177,16
"430520 Cerro Largo";13384;9,50;379,21;56,94;4,97;15,90;6,68;1643907,21;3225913,42;5075349,40
"430530 Chapada";9322;4,16;588,16;50,42;5,33;18,93;6,66;2405361,27;3387062,22;5482821,57
"430535 Charqueadas";36130;21,55;538,78;55,88;5,50;27,71;5,72;7403845,84;12864475,06;19466041,49
"430537 Charrua";3424;3,18;620,36;43,30;5,40;27,50;11,45;505756,49;1379733,62;2124107,06
"430540 Chiapetta";3979;4,66;673,90;49,76;9,03;13,00;8,80;772097,49;1854039,48;2681442,94
"430543 Chuí";6031;12,56;368,91;35,41;2,60;38,91;5,00;422097,14;1610554,24;2224893,32
"430544 Chuvisca";5011;2,28;472,78;53,40;3,96;17,91;2,31;319908,56;2123636,30;2369093,27
"430545 Cidreira";13240;21,65;641,46;67,76;3,40;7,53;7,92;2299748,26;6568432,68;8492989,83
"430550 Ciríaco";4873;2,99;522,72;42,29;8,90;12,76;4,79;736027,36;1993070,91;2547233,15
"430558 Colinas";2414;2,57;955,76;27,48;5,70;15,85;14,23;429027,51;1950294,88;2307200,63
"430560 Colorado";3472;5,48;789,05;60,33;0,85;10,87;6,77;998534,47;2010091,00;2739592,54
"430570 Condor";6562;5,26;649,82;43,06;3,38;25,78;14,54;935873,24;2903387,18;4264131,40
"430580 Constantina";9742;6,81;530,98;41,49;1,60;14,05;7,77;1907076,50;3198573,37;5172791,90
"430583 Coqueiro Baixo";1518;3,04;1091,20;27,38;6,93;38,14;6,64;340959,56;1317224,00;1656435,30
"430585 Coqueiros do Sul";2422;4,22;960,64;47,34;3,38;16,94;18,47;515739,37;1654877,04;2326679,79
"430587 Coronel Barros";2460;3,91;926,08;54,15;11,50;17,03;7,12;674464,74;1699625,40;2278163,50
"430590 Coronel Bicaco";7645;3,26;441,72;21,47;7,08;36,32;1,14;1220214,28;1900618,44;3376914,76
"430593 Coronel Pilar";1702;1,95;1048,07;52,13;12,25;12,37;8,14;210511,70;1558628,23;1783813,39
"430595 Cotiporã";3891;4,91;691,76;55,27;5,22;4,91;16,94;823276,45;1786987,93;2691634,98
"430597 Coxilha";2803;4,38;843,37;54,67;6,20;28,81;2,09;352197,06;1963492,76;2363966,56
"430600 Crissiumal";13919;6,75;379,12;45,93;6,13;5,50;11,36;2521046,16;2991304,38;5277004,58
"430605 Cristal";7378;7,87;492,63;50,21;3,57;10,92;8,80;980861,90;2524886,10;3634615,54
"430607 Cristal do Sul";2819;1,22;892,52;32,39;7,39;14,64;9,07;601716,21;1697888,67;2516002,55
"430610 Cruz Alta";62138;15,83;334,19;52,52;5,94;18,06;8,44;11319970,01;11207169,94;20765941,75
"430613 Cruzaltense";2080;3,00;987,07;56,37;5,50;12,48;0,65;495762,44;1572534,66;2053112,69
"430620 Cruzeiro do Sul";12420;8,20;370,75;26,96;5,42;57,15;7,18;1552587,39;3056470,43;4604765,84
"430630 David Canabarro";4675;4,15;658,56;50,98;5,97;8,77;4,22;1354045,06;1766067,99;3078781,54
"430632 Derrubadas";3111;2,45;870,68;36,56;6,62;42,93;2,17;1079335,13;1847723,16;2708686,90
"430635 Dezesseis de Novembro";2779;2,30;639,45;52,61;2,78;10,86;0,68;551989,00;1222924,00;1777036,00
"430637 Dilermando de Aguiar";3044;3,08;603,32;67,76;7,05;7,18;2,61;317117,56;1500634,76;1836505,51
"430640 Dois Irmãos";28348;13,30;572,53;55,03;3,03;28,19;1,09;5146385,12;8037027,55;16230031,47
"430642 Dois Irmãos das Missões";2126;2,38;1042,54;42,33;3,98;28,35;9,82;543098,92;1794411,48;2216430,17
"430645 Dois Lajeados";3287;5,17;700,06;52,15;4,65;11,34;7,36;570716,96;1746399,67;2301111,48
"430650 Dom Feliciano";14503;4,65;395,31;46,64;2,95;35,55;1,28;2238196,69;3786280,67;5733131,56
"430660 Dom Pedrito";38670;8,26;306,50;42,00;5,15;28,91;1,95;3047014,09;8966165,81;11852447,87
"430655 Dom Pedro de Alcântara";2538;1,57;719,03;56,29;0,27;10,06;2,99;494253,55;1330640,93;1824894,48
"430670 Dona Francisca";3326;3,67;769,97;62,22;7,28;11,17;9,65;1045910,52;1488442,67;2560929,11
"430673 Doutor Maurício Cardoso";5160;4,90;576,33;51,23;6,09;23,68;3,45;1193475,57;1765627,59;2973848,83
"430675 Doutor Ricardo";2016;4,07;889,08;28,05;7,00;44,72;3,15;460389,10;1437414,86;1792386,61
"430676 Eldorado do Sul";35412;26,29;403,45;73,27;4,29;12,83;0,90;1967640,45;12066683,65;14286834,43
"430680 Encantado";20810;12,18;471,02;26,55;1,58;50,02;6,24;2704517,05;6702891,97;9801919,39
"430690 Encruzilhada do Sul";24671;8,96;429,06;55,66;2,25;16,30;0,98;3228144,86;6640942,52;10585217,61
"430692 Engenho Velho";1436;1,50;1264,73;66,55;2,69;12,11;5,61;453521,38;1444016,80;1816150,78
"430695 Entre Rios do Sul";3018;4,62;1127,21;53,48;7,83;20,48;10,70;484644,00;2917279,80;3401923,80
"430693 Entre-Ijuís";8823;4,83;407,79;62,67;1,93;9,54;4,98;1452936,94;1893304,27;3597917,24
"430697 Erebango";2962;3,22;638,51;40,02;8,99;36,32;4,68;580730,62;1551837,56;1891266,73
"430700 Erechim";97404;22,15;375,59;50,18;5,43;12,31;9,41;15004897,99;24275374,50;36584378,71
"430705 Ernestina";3090;3,93;681,25;67,29;16,31;11,58;0,47;687583,47;1461962,30;2105064,79
"430720 Erval Grande";5090;2,62;538,36;38,93;14,43;35,47;3,26;1078784,31;1609620,84;2740248,05
"430730 Erval Seco";7682;4,27;426,72;55,01;3,60;17,73;7,95;1122007,12;2223268,03;3278049,15
"430740 Esmeralda";3176;6,11;800,66;55,45;4,34;19,53;5,37;510802,79;1969286,59;2542900,18
"430745 Esperança do Sul";3200;2,76;662,82;47,99;8,81;24,78;10,60;676512,76;1534439,52;2121016,80
"430750 Espumoso";15241;7,54;368,97;34,56;6,29;40,76;1,12;1170573,66;4432950,44;5623398,76
"430755 Estação";5979;5,36;579,74;49,64;9,98;21,61;11,32;788134,50;2643537,71;3466243,63
"430760 Estância Velha";43698;15,06;452,38;57,43;3,54;23,90;0,84;5517576,14;13441366,01;19768214,76
"430770 Esteio";80862;15,61;428,28;32,34;2,07;59,78;0,92;4729617,28;31295606,76;34631344,07
"430780 Estrela";31105;14,18;307,17;41,79;5,05;20,89;3,45;1299415,47;7474273,30;9554421,53
"430781 Estrela Velha";3619;2,55;601,11;67,52;4,58;10,26;2,52;594428,90;1658667,24;2175402,39
"430783 Eugênio de Castro";2721;3,52;795,05;55,06;2,87;6,13;6,38;661002,85;1525453,53;2163319,58
"430786 Fagundes Varela";2596;3,04;782,42;52,50;0,77;8,23;3,70;446735,56;1552673,21;2031163,12
"430790 Farroupilha";64893;13,11;436,81;3,73;1,54;62,61;4,56;11975093,05;17063348,80;28345875,82
"430800 Faxinal do Soturno";6647;7,71;396,25;48,63;5,20;15,37;7,00;920924,76;1567830,09;2633905,10
"430805 Faxinalzinho";2514;3,29;733,90;31,60;8,28;43,78;2,45;418054,85;1185825,44;1845026,40
"430807 Fazenda Vilanova";3828;12,44;630,98;27,70;3,51;49,81;5,18;449651,74;1948767,86;2415406,39
"430810 Feliz";12517;12,35;587,78;23,75;1,86;5,17;7,43;3188858,88;4176715,23;7357236,98
"430820 Flores da Cunha";27647;11,43;316,94;46,91;8,23;32,25;4,52;2803848,46;7244923,26;8762312,73
"430825 Floriano Peixoto";1967;1,96;1070,85;31,32;5,43;35,22;11,30;435398,60;1355663,08;2106358,35
"430830 Fontoura Xavier";10606;5,98;375,21;49,62;1,71;28,91;3,58;1776832,26;2268858,19;3979502,65
"430840 Formigueiro";6926;3,22;535,78;51,03;3,63;29,01;3,03;670928,75;3080167,43;3710816,75
"430843 Forquetinha";2458;2,28;825,66;41,93;6,35;21,40;18,96;174446,94;1827368,11;2029473,30
"430845 Fortaleza dos Valos";4513;3,38;799,68;44,30;4,26;34,69;8,53;984184,14;2619947,69;3608968,67
"430850 Frederico Westphalen";29158;10,25;391,71;50,66;6,12;17,82;18,28;6149656,83;6218612,17;11421456,97
"430860 Garibaldi";31328;12,21;455,09;60,55;2,54;23,02;4,80;3979357,17;10239809,13;14257177,83
"430865 Garruchos";3168;3,37;1252,32;58,82;0,93;7,91;12,78;658477,12;3441227,34;3967358,00
"430870 Gaurama";5783;9,67;543,13;25,19;7,80;33,69;12,48;893627,02;2420769,87;3140929,83
"430880 General Câmara";8404;3,53;352,00;58,51;3,40;12,92;10,18;811829,42;1882882,21;2958222,07
"430885 Gentil";1663;2,43;1169,17;26,61;8,40;41,88;10,56;449324,07;1533238,02;1944325,98
"430890 Getúlio Vargas";16101;10,50;366,83;30,92;6,00;52,29;3,90;1844814,64;4244096,04;5906256,38
"430900 Giruá";16823;7,12;786,26;35,23;1,42;46,20;1,14;8100417,46;4105539,31;13227175,63
"430905 Glorinha";7074;14,77;551,09;73,98;3,80;7,89;1,48;310256,23;3575940,98;3898418,15
"430910 Gramado";32829;35,58;538,11;43,59;4,87;37,59;2,87;3484306,12;13764521,01;17665657,26
"430912 Gramado dos Loureiros";2228;1,23;1047,38;34,28;10,10;27,94;20,10;682529,49;1436555,29;2333556,66
"430915 Gramado Xavier";4016;2,59;477,40;72,71;2,29;8,57;0,43;596694,93;1380149,98;1917249,85
"430920 Gravataí";259138;14,14;423,39;51,01;2,43;33,71;0,96;44446858,50;60197928,30;109716673,57
"430925 Guabiju";1576;2,46;1410,94;32,90;0,85;12,43;8,21;553316,32;1674678,44;2223638,13
"430930 Guaíba";95340;13,27;319,01;65,73;3,20;5,87;8,40;6012727,51;21863753,35;30414589,16
"430940 Guaporé";23230;15,27;430,22;21,74;6,76;62,40;4,30;3598647,23;6343811,36;9993931,79
"430950 Guarani das Missões";7983;5,58;463,23;35,83;4,72;39,11;4,21;1264535,13;1700822,62;3697994,21
"430955 Harmonia";4344;4,09;545,68;38,32;5,92;32,54;2,27;285557,09;2023087,03;2370454,39
"430710 Herval";6739;3,79;461,93;50,71;6,22;7,59;5,96;1238947,84;1934969,30;3112969,91
"430957 Herveiras";2954;2,89;657,34;45,59;0,05;0,81;3,26;479225,61;1437200,58;1941781,38
"430960 Horizontina";18446;11,14;432,04;59,90;5,98;18,26;3,40;2443391,76;5542538,18;7969370,91
"430965 Hulha Negra";6147;6,04;529,88;59,85;8,60;14,75;3,66;858797,11;2425903,31;3257164,32
"430970 Humaitá";4873;3,27;520,63;36,15;8,16;22,95;5,51;698026,75;1754207,39;2537029,04
"430975 Ibarama";4368;2,88;612,46;47,22;6,21;14,50;6,39;816845,60;1865801,47;2675204,99
"430980 Ibiaçá";4692;6,85;498,92;65,47;4,37;4,45;1,03;550899,26;1815961,45;2340920,87
"430990 Ibiraiaras";7173;5,86;489,04;58,53;4,84;21,18;2,11;1101076,78;2289959,05;3507888,48
"430995 Ibirapuitã";4037;3,54;643,93;62,40;10,19;17,07;3,31;1221404,39;1776141,05;2599562,91
"431000 Ibirubá";19415;12,80;443,62;32,36;8,21;27,83;13,86;1572969,08;6303901,57;8612857,10
"431010 Igrejinha";32399;13,83;420,89;26,64;5,11;57,47;2,36;2134923,42;10291284,41;13636462,27
"431020 Ijuí";79396;16,52;418,16;61,76;3,69;10,49;4,36;12849154,53;21007441,61;33199932,19
"431030 Ilópolis";4079;4,30;623,17;20,06;10,87;43,78;6,56;985848,38;1672026,92;2541906,11
"431033 Imbé";18490;30,00;626,13;60,48;5,36;23,63;1,22;1852568,71;8785363,76;11577066,06
"431036 Imigrante";3029;4,82;935,31;38,64;4,16;43,45;1,27;753302,59;2388096,84;2833041,88
"431040 Independência";6514;4,85;547,55;58,06;0,04;11,83;5,99;1034816,80;2430833,25;3566719,14
"431041 Inhacorá";2251;1,44;919,72;36,20;0,47;15,26;9,81;566463,34;1147158,38;2070285,32
"431043 Ipê";6101;5,92;562,16;56,59;5,49;16,92;13,56;1057065,83;2177414,14;3429724,28
"431046 Ipiranga do Sul";1927;3,56;1011,82;42,33;11,84;26,81;3,72;362963,91;1676957,03;1949768,72
"431050 Iraí";7902;5,55;427,10;43,41;7,20;23,16;7,87;1497160,82;1810030,72;3374975,21
"431053 Itaara";5076;7,42;409,88;53,45;0,95;11,95;11,09;406437,08;1576296,78;2080536,63
"431055 Itacurubi";3432;4,72;591,12;42,59;2,69;23,57;9,18;208553,57;1721749,13;2028739,75
"431057 Itapuca";2292;2,23;830,08;33,64;5,34;37,25;14,98;551034,87;1427656,01;1902544,12
"431060 Itaqui";37916;8,47;312,36;49,79;3,88;29,22;3,84;3194891,89;7829626,82;11843554,07
"431065 Itati";2546;3,41;879,02;48,21;7,22;13,97;13,88;868782,26;1606827,52;2237978,96
"431070 Itatiba do Sul";4008;2,38;827,34;28,06;6,67;38,43;14,14;1337659,17;1920402,72;3315986,27
"431075 Ivorá";2105;3,67;923,19;55,28;3,76;18,12;17,34;559325,66;1396184,32;1943317,82
"431080 Ivoti";20562;13,45;290,56;40,65;4,27;44,17;3,87;1391749,29;4680073,61;5974531,83
"431085 Jaboticaba";4032;2,64;771,16;55,58;2,80;12,95;10,06;949882,68;2000000,00;3109313,72
"431087 Jacuizinho";2530;2,62;797,38;46,98;1,67;16,57;15,98;539059,55;1561569,18;2017359,63
"431090 Jacutinga";3607;3,38;606,96;42,14;5,19;4,37;10,29;618317,14;1365769,84;2189322,10
"431100 Jaguarão";27605;8,35;263,44;34,15;5,10;10,13;8,81;4645893,15;4635205,32;7272283,81
"431110 Jaguari";11320;6,47;299,16;49,33;7,77;14,84;11,08;1258787,21;2152454,72;3386531,54
"431112 Jaquirana";4081;8,33;941,13;36,66;4,18;24,67;9,72;1584721,39;2698789,58;3840755,33
"431113 Jari";3549;2,57;622,48;63,27;3,95;8,41;2,28;300224,72;1929595,34;2209196,87
"431115 Jóia";8339;3,45;605,14;62,01;5,25;6,30;8,25;2441949,79;2674742,37;5046229,81
"431120 Júlio de Castilhos";19453;10,70;469,85;61,54;7,43;5,85;1,49;3010981,82;6212629,93;9140035,92
"431123 Lagoa Bonita do Sul";2694;1,24;733,75;26,87;0,95;22,01;1,27;191490,99;1722101,20;1976724,63
"431127 Lagoa dos Três Cantos";1594;3,77;1208,81;44,80;8,63;22,92;8,00;479997,55;1471831,12;1926841,48
"431130 Lagoa Vermelha";27466;14,29;365,40;48,69;3,79;12,37;1,74;2938496,95;7925869,16;10036107,78
"431125 Lagoão";6247;2,15;433,95;64,87;6,27;9,45;11,91;970850,08;1843901,54;2710888,51
"431140 Lajeado";73201;23,28;360,55;31,10;2,80;35,40;2,11;8872869,72;17887031,40;26392898,90
"431142 Lajeado do Bugre";2491;0,91;804,08;42,26;14,98;17,52;16,47;607971,27;1373575,76;2002971,27
"431150 Lavras do Sul";7615;6,15;497,06;58,34;3,16;9,91;8,27;1529252,23;2395884,67;3785116,75
"431160 Liberato Salzano";5661;2,27;504,50;53,16;10,01;10,87;8,35;1120795,17;1545821,36;2855983,94
"431162 Lindolfo Collor";5350;2,93;507,95;35,79;7,34;43,35;7,70;556424,52;1988740,91;2717506,52
"431164 Linha Nova";1634;3,31;774,40;66,67;3,82;8,40;12,71;120432,42;1187391,23;1265374,02
"431171 Maçambará";4694;3,85;750,67;45,99;4,11;19,46;15,02;483755,37;3028173,09;3523645,37
"431170 Machadinho";5478;4,22;502,57;50,66;4,07;20,46;4,97;661069,55;1945830,97;2753070,34
"431173 Mampituba";2988;1,42;673,00;54,19;5,85;13,70;3,23;841385,31;1287354,40;2010929,14
"431175 Manoel Viana";7084;8,27;571,73;54,74;8,60;4,61;7,47;1339243,71;2792826,61;4050108,39
"431177 Maquiné";6845;4,67;338,20;44,94;6,62;36,18;1,26;507080,84;1734438,10;2314997,49
"431179 Maratá";2546;3,10;792,57;50,00;0,19;24,89;3,49;428253,55;1486604,97;2017890,09
"431180 Marau";37573;14,61;417,89;47,35;8,66;36,38;1,88;4364826,04;10841538,45;15701275,94
"431190 Marcelino Ramos";4987;6,15;567,11;38,98;3,45;44,03;8,20;1167527,52;1822013,54;2828200,12
"431198 Mariana Pimentel";3774;8,77;561,92;80,99;0,23;5,25;5,20;349719,10;2030627,06;2120704,53
"431200 Mariano Moro";2171;2,46;942,07;29,32;8,31;38,87;1,59;362838,58;1695194,10;2045233,62
"431205 Marques de Souza";4042;11,94;730,86;49,51;0,03;28,92;6,75;549289,18;2441285,82;2954124,80
"431210 Mata";5041;4,54;590,47;48,96;1,84;9,99;25,38;1090210,19;1738700,52;2976583,12
"431213 Mato Castelhano";2473;4,50;1033,10;30,83;7,60;22,88;18,94;1074023,79;1414975,49;2554853,79
"431215 Mato Leitão";3964;5,50;592,54;57,81;7,34;8,87;5,01;635227,47;1790067,08;2348821,59
"431217 Mato Queimado";1766;2,78;1085,72;40,64;8,48;19,87;14,19;553552,81;1260572,67;1917386,75
"431220 Maximiliano de Almeida";4800;4,86;464,32;53,76;0,64;19,65;1,29;758341,61;1352472,47;2228759,09
"431225 Minas do Leão";7678;20,80;387,06;23,83;7,11;51,26;3,90;527261,59;2484317,47;2971859,60
"431230 Miraguaí";4828;2,41;521,72;47,12;0,79;24,16;3,55;698871,99;1694511,75;2518862,69
"431235 Montauri";1521;2,22;1170,69;35,68;11,28;36,14;7,34;192497,04;1702873,46;1780624,68
"431237 Monte Alegre dos Campos";3112;19,74;776,54;45,57;0,09;27,03;11,45;708542,47;1983585,47;2416594,23
"431238 Monte Belo do Sul";2637;5,12;745,84;66,66;4,78;18,78;0,74;390856,83;1570247,75;1966777,72
"431240 Montenegro";60196;12,76;366,14;35,91;0,48;33,74;1,84;5042136,78;16788327,59;22040328,91
"431242 Mormaço";2797;1,86;721,59;51,03;5,20;21,81;11,39;503674,27;1497817,58;2018299,29
"431244 Morrinhos do Sul";3129;2,32;550,73;58,39;7,45;7,12;3,40;620511,10;1423296,10;1723230,31
"431245 Morro Redondo";6262;4,90;431,93;36,69;2,61;5,90;10,68;833491,71;1804099,89;2704742,47
"431247 Morro Reuter";5781;7,76;586,81;59,52;3,21;18,12;5,84;951367,93;2298985,86;3392340,87
"431250 Mostardas";12195;4,46;562,83;52,72;3,42;17,46;7,48;2038916,24;4484656,43;6863771,85
"431260 Muçum";4801;6,79;579,08;42,67;7,05;6,57;1,56;835548,30;1947650,30;2780176,32
"431261 Muitos Capões";3007;8,58;1020,99;47,03;0,21;9,70;0,97;586536,19;2317902,79;3070111,43
"431262 Muliterno";1820;2,73;1291,26;51,88;8,72;22,93;5,55;550036,10;1848026,17;2350085,52
"431265 Não-Me-Toque";16166;10,17;378,54;56,92;11,41;20,15;2,94;1490789,12;4644062,20;6119513,09
"431267 Nicolau Vergueiro";1708;2,74;1004,84;42,13;12,19;24,76;2,24;306386,93;1480238,43;1716271,40
"431270 Nonoai";11962;6,24;374,54;51,90;6,93;19,24;11,37;1591268,71;2810220,63;4480192,21
"431275 Nova Alvorada";3247;4,65;931,73;41,20;5,45;30,71;12,93;670738,99;2321887,59;3025323,41
"431280 Nova Araçá";4117;4,31;639,45;39,70;14,78;36,14;0,31;694011,90;2054725,11;2632628,23
"431290 Nova Bassano";8992;8,95;522,27;33,16;8,26;42,20;4,91;1102725,22;3936616,96;4696229,92
"431295 Nova Boa Vista";1921;2,95;1080,69;45,56;2,69;19,64;15,78;645236,03;1523188,51;2076009,23
"431300 Nova Bréscia";3197;3,59;831,24;32,75;5,21;8,46;12,08;781883,83;1890836,64;2657487,11
"431301 Nova Candelária";2732;3,10;831,50;43,73;13,13;19,65;9,02;382532,02;1967839,24;2271648,59
"431303 Nova Esperança do Sul";4771;5,57;676,92;48,44;3,40;13,94;13,13;804326,81;2010958,55;3229561,74
"431306 Nova Hartz";18841;6,97;438,45;30,07;3,03;53,51;4,66;1860204,92;6714038,82;8260913,02
"431308 Nova Pádua";2459;3,31;674,57;49,87;25,93;16,22;1,17;219722,60;1532810,38;1658773,96
"431310 Nova Palma";6347;5,01;706,54;66,46;6,37;12,65;4,40;1834933,02;2811566,27;4484382,79
"431320 Nova Petrópolis";19371;16,45;496,06;52,35;3,37;28,09;4,70;5390614,09;4823231,77;9609192,08
"431330 Nova Prata";23508;11,39;507,35;46,83;8,08;28,42;1,74;5075215,37;8119000,89;11926824,55
"431333 Nova Ramada";2394;3,16;1102,22;49,01;0,75;7,97;14,14;876618,81;1928125,92;2638714,68
"431335 Nova Roma do Sul";3390;4,18;804,91;71,95;7,85;7,95;4,83;552273,56;2203377,40;2728642,21
"431337 Nova Santa Rita";23768;10,99;287,66;73,83;4,54;6,97;5,24;1064120,90;5769296,95;6837219,21
"431349 Novo Barreiro";3995;3,09;678,65;57,48;4,46;10,66;10,80;983161,71;1508043,46;2711216,32
"431339 Novo Cabrais";3899;5,06;702,34;54,14;5,56;11,10;3,57;873699,84;1871631,22;2738435,53
"431340 Novo Hamburgo";239355;23,48;486,65;14,61;1,58;78,78;2,36;66220087,11;57807378,71;116481558,89
"431342 Novo Machado";3806;4,08;785,74;62,27;8,12;10,04;4,98;1102502,27;2107262,10;2990523,19
"431344 Novo Tiradentes";2257;1,68;971,24;39,02;1,99;7,64;26,23;1061000,00;1250205,95;2192098,58
"431346 Novo Xingu";1744;2,39;1233,19;46,31;7,10;10,69;18,04;754805,04;1359108,77;2150675,67
"431350 Osório";41628;14,78;845,60;51,83;3,40;29,02;1,84;4138915,12;30296360,04;35200579,64
"431360 Paim Filho";4155;3,12;725,04;31,83;6,25;31,08;13,46;836777,44;2169406,53;3012536,88
"431365 Palmares do Sul";10987;15,57;517,67;49,83;2,02;19,93;5,76;1580640,06;4551801,15;5687662,38
"431370 Palmeira das Missões";34016;7,02;415,68;48,41;4,62;10,68;10,12;25283856,86;8867593,25;14139666,54
"431380 Palmitinho";6917;3,86;393,81;41,12;5,22;15,84;3,67;1578241,17;1492973,87;2724009,81
"431390 Panambi";38881;16,64;794,94;38,91;2,86;24,01;1,32;9224621,65;19874507,79;30908172,23
"431395 Pantano Grande";9732;7,43;411,45;54,26;2,48;29,72;0,70;737297,43;3067866,04;4004239,81
"431400 Paraí";6932;5,08;530,27;38,91;10,53;27,43;4,75;1196122,26;2499602,30;3675845,05
"431402 Paraíso do Sul";7355;5,73;373,97;35,56;2,47;44,86;0,19;387644,43;2319472,12;2750580,33
"431403 Pareci Novo";3552;3,75;628,01;54,77;0,00;16,50;0,94;544751,72;1690883,79;2230693,35
"431405 Parobé";52518;8,40;224,86;49,77;0,86;36,69;2,35;3673351,82;8210702,83;11809092,86
"431406 Passa Sete";5220;2,96;418,50;63,36;4,62;4,97;0,46;854735,45;1352231,76;2184568,15
"431407 Passo do Sobrado";6079;3,29;475,50;45,67;1,73;26,48;4,89;862164,10;2138744,74;2890549,60
"431410 Passo Fundo";187298;22,40;294,68;43,48;3,23;34,96;3,45;20918285,03;36219967,43;55192347,00
"431413 Paulo Bento";2206;3,20;913,58;32,49;10,03;43,90;3,88;373031,80;1611951,50;2015356,26
"431415 Paverama";8090;5,98;384,90;42,86;3,26;38,26;0,40;746700,15;2303674,01;3113828,12
"431417 Pedras Altas";2164;5,49;1182,36;52,12;4,67;8,92;5,87;593272,19;1965381,88;2558637,54
"431420 Pedro Osório";7767;8,42;244,26;40,46;1,30;9,31;4,57;446508,87;1618780,63;1897175,91
"431430 Pejuçara";3941;3,75;678,36;47,84;1,18;22,22;1,15;808837,70;2042347,45;2673429,14
"431440 Pelotas";329435;20,75;462,42;33,51;1,97;52,04;1,07;101640063,02;47144867,15;152338087,13
"431442 Picada Café";5259;13,51;700,95;54,48;2,27;26,23;6,57;658437,73;3091246,01;3686320,46
"431445 Pinhal";2515;2,09;838,78;41,38;5,52;9,50;16,27;647579,94;1446149,00;2109524,00
"431446 Pinhal da Serra";2089;3,52;1601,28;42,98;12,16;20,82;3,51;490452,53;2824752,70;3345064,06
"431447 Pinhal Grande";4433;2,70;699,58;52,05;2,57;26,71;7,85;815336,10;2447936,87;3101228,11
"431449 Pinheirinho do Vale";4545;2,17;762,60;38,27;0,96;9,94;27,41;1091324,30;2066528,12;3466016,83
"431450 Pinheiro Machado";12642;6,43;492,04;27,40;4,60;48,32;4,14;2424275,58;3830435,65;6220364,87
"431455 Pirapó";2668;2,90;877,61;54,16;4,87;11,40;5,35;692612,79;1747100,76;2341462,56
"431460 Piratini";19906;5,78;296,60;31,77;5,35;31,24;5,46;3283019,36;3826604,11;5904184,14
"431470 Planalto";10407;7,68;399,58;31,69;8,15;48,79;2,82;1165345,11;2594997,22;4158473,33
"431475 Poço das Antas";2023;5,64;747,94;28,98;0,13;33,65;5,22;134655,42;1396361,03;1513073,97
